Start,End,Open,High,Low,Close,Volume,Market Cap
2021-03-10,2021-03-11,1.0044260665768887,1.00596095912793,0.9959707241965954,0.9995201318856355,99135960483.04825,37089319817.14855
2021-03-09,2021-03-10,1.0003581505032315,1.0061769325588206,0.9959602975061453,1.0044260665768887,99842373066.52515,36841314608.18258
2021-03-08,2021-03-09,1.0031368203940585,1.0057136589126583,0.9966336382994239,1.0003581505032315,86032738277.55121,36513632195.68129
2021-03-07,2021-03-08,1.0028352222610015,1.012086193186515,0.9966380388530772,1.0031368203940585,78952370952.06464,36538709973.75852
2021-03-06,2021-03-07,0.9984892002294907,1.0081653769611356,0.9963493282615874,1.0028352222610015,81949265141.89851,36518191103.02089
2021-03-05,2021-03-06,1.0034231636814281,1.008209935024265,0.9983131702331952,0.9984892002294907,100880834638.5184,36500257922.86365
2021-03-04,2021-03-05,0.9992257050667218,1.0100610885243522,0.9924398069549061,1.0034231636814281,103495166305.64651,36296242577.5091
2021-03-03,2021-03-04,1.003719811578864,1.0083673475369204,0.9992257050667218,0.9992257050667218,96633801881.15889,35985506107.97495
2021-03-02,2021-03-03,1.0082341930870489,1.0082341930870489,0.9969788155583478,1.003719811578864,100047574521.41835,35504506074.44286
2021-03-01,2021-03-02,1.0113555250256239,1.0113555250256239,0.9999831520732663,1.0082341930870489,106583644404.13954,35162106848.0173
2021-02-28,2021-03-01,0.9939959643988855,1.0113555250256239,0.9927815723208021,1.0113555250256239,101373032116.75995,35122445848.07195
2021-02-27,2021-02-28,1.008045060202137,1.0112305607450334,0.9900995511931939,0.9939959643988855,112703976597.80447,35113666603.32387
2021-02-26,2021-02-27,1.0037216583661528,1.0126999077373993,0.9953237465168902,1.008045060202137,127103354935.30452,35139021742.14303
2021-02-25,2021-02-26,1.0102885652106228,1.0125181165439858,0.9971326257113512,1.0037216583661528,115716427132.39517,35035782958.53493
2021-02-24,2021-02-25,1.003709073360311,1.0153312810928605,0.9985305069644073,1.0102885652106228,164306365216.99084,34972704914.24124
2021-02-23,2021-02-24,1.00526547101203,1.0126037968621586,0.9745591460670981,1.003709073360311,183592986288.07382,34867531994.23327
2021-02-22,2021-02-23,1.0002680563339053,1.028480582632649,0.9942199532793822,1.00526547101203,131986237394.47887,34481304501.13815
2021-02-21,2021-02-22,1.0050564611267065,1.010666117165978,1.0002371590226937,1.0002680563339053,131948133684.25952,34406690153.17166
2021-02-20,2021-02-21,1.0063494201161378,1.0118245377811965,0.995487617596752,1.0050564611267065,125298643215.12071,34277518743.30152
2021-02-19,2021-02-20,1.0015311869251726,1.0072074496581873,0.9971290102092127,1.0063494201161378,107741566931.21396,33594519453.557102
2021-02-18,2021-02-19,1.0015399971757037,1.0024636018233335,0.9972161600415479,1.0015311869251726,101116026085.85797,33129654062.425423
2021-02-17,2021-02-18,1.0010787189520225,1.002662301052601,0.9972603826939728,1.0015399971757037,101354452205.65892,32419186902.010452
2021-02-16,2021-02-17,1.000179350236608,1.001134373048355,0.9970920998028991,1.0010787189520225,104233593504.52989,32235676422.73209
2021-02-15,2021-02-16,0.998185670614399,1.0022057883628566,0.9949127979412355,1.000179350236608,109755266869.65819,32071285892.076607
2021-02-14,2021-02-15,0.9987743893692156,1.0014516168384664,0.9940927531988346,0.998185670614399,105937373853.61084,31809459355.378777
2021-02-13,2021-02-14,0.9971660636322055,1.0023090810309403,0.9962322523378953,0.9987743893692156,104716453505.22876,31527400599.907192
2021-02-12,2021-02-13,0.9985621807000538,1.0013637514435059,0.9957985302927205,0.9971660636322055,108809395775.6805,30945830118.373047
2021-02-11,2021-02-12,0.99625650383353,1.0025700867273661,0.9925324563807835,0.9985621807000538,113948566763.46283,30679029279.965107
2021-02-10,2021-02-11,0.9955613086131869,1.002106800142847,0.9903626950572396,0.99625650383353,121326235398.43303,30253440022.62517
2021-02-09,2021-02-10,1.0029681186643629,1.0057948066215703,0.9955613086131869,0.9955613086131869,127923234862.78912,29720114828.77284
2021-02-08,2021-02-09,0.9992704551315263,1.008605225582838,0.9960909269388419,1.0029681186643629,104947479245.05286,28766609302.15999
2021-02-07,2021-02-08,0.9939302929893078,1.0013061362721645,0.9939302929893078,0.9992704551315263,89737933776.3853,28303822424.289764
2021-02-06,2021-02-07,1.0020402100499148,1.0062763722962542,0.9939302929893078,0.9939302929893078,91995274597.52115,27986400779.76106
2021-02-05,2021-02-06,1.0013961086459804,1.0022016443693909,0.9965774044400152,1.0020402100499148,92817247024.45279,27774409057.84508
2021-02-04,2021-02-05,1.003044885883432,1.003801362633985,0.9958376004604959,1.0013961086459804,90753871346.89204,27399827163.612732
2021-02-03,2021-02-04,1.00092924375145,1.0036995413649554,0.994053166221809,1.003044885883432,81806013805.88702,27022839118.01146
2021-02-02,2021-02-03,0.997456462958835,1.008643400003696,0.9931760103789851,1.00092924375145,84832878285.36,26695579884.96466
2021-02-01,2021-02-02,0.993755226436432,1.004677540074381,0.993755226436432,0.997456462958835,86234483321.87032,26549055785.749203
2021-01-31,2021-02-01,0.9953193210693821,0.9994064692284088,0.993755226436432,0.993755226436432,79904606533.39,26379925738.87914
2021-01-30,2021-01-31,1.001273756373343,1.0043408348120917,0.9941180419231673,0.9953193210693821,109096539928.01923,26292943916.04451
2021-01-29,2021-01-30,1.006001114646071,1.006001114646071,0.9841061626341904,1.001273756373343,120209932901.32384,25297299193.104992
2021-01-28,2021-01-29,1.0003269253923364,1.006001114646071,0.9990272551952158,1.006001114646071,81561023680.61111,25448122272.900818
2021-01-27,2021-01-28,0.9982425385054382,1.0116434680443556,0.9899901781574864,1.0003269253923364,89869131349.66998,25226001252.0871
2021-01-26,2021-01-27,1.0028204514427346,1.0053827815135281,0.9982425385054382,0.9982425385054382,77123463036.99017,25015170335.727127
2021-01-25,2021-01-26,0.9985560433505668,1.0070576342021225,0.9960498885764838,1.0028204514427346,83167513208.00673,24903746963.818848
2021-01-24,2021-01-25,0.9991888754812944,1.0031112338644124,0.9983391013705631,0.9985560433505668,73496937631.24298,24827108507.046547
2021-01-23,2021-01-24,0.9989478639032993,1.0036640244236261,0.997075908931715,0.9991888754812944,85357426792.31601,24786611736.003418
2021-01-22,2021-01-23,0.9964233225695348,1.0077918422115264,0.9964233225695348,0.9989478639032993,120809291317.23112,24749756927.445095
2021-01-21,2021-01-22,1.0002160312612838,1.0101314833612924,0.9949564853782983,1.006988053765055,101524942371.38145,24893206621.28383
2021-01-20,2021-01-21,1.000971103306354,1.0043450366629754,0.9911103766137187,1.0002160312612838,94643489799.59036,24701747527.459446
2021-01-19,2021-01-20,1.0001498685694359,1.0013852168127946,0.9956435939013182,1.000971103306354,86548813374.82059,24342815120.137447
2021-01-18,2021-01-19,0.9981823506819849,1.002576080927442,0.997319126874068,1.0001498685694359,82164966359.61424,24370831890.834465
2021-01-17,2021-01-18,1.0021410577808154,1.0046625970252485,0.99558258065179,0.9981823506819849,93875094755.29103,24329208139.934856
2021-01-16,2021-01-17,1.006840088643315,1.006840088643315,0.9943831905376921,1.0021410577808154,97133116330.76915,24311287739.87982
2021-01-15,2021-01-16,1.0031762270327889,1.006840088643315,0.9903457469373458,1.006840088643315,86522724964.30304,24201985508.837418
2021-01-14,2021-01-15,1.0036185497396932,1.0092685849531726,0.9961741498360139,1.0031762270327889,79313060890.35178,24285589851.818188
2021-01-13,2021-01-14,1.0070958618802694,1.0135550359713108,0.9967159433768911,1.0036185497396932,93420961137.85724,24296044800.2813
2021-01-12,2021-01-13,1.0085184528161932,1.0090476696457709,0.9989644475992164,1.0070958618802694,131102395600.05414,24318012658.16339
2021-01-11,2021-01-12,1.002045316205101,1.0170098946878054,0.9875132512471179,1.0085184528161932,130760311285.10248,24350611541.35261
2021-01-10,2021-01-11,1.0049936413771585,1.007823515398533,0.9930355712971339,1.002045316205101,97005825856.69159,24008133636.155457
2021-01-09,2021-01-10,1.0033992841248909,1.007284791403854,0.9969329181566594,1.0049936413771585,97053719776.23492,23701802626.821827
2021-01-08,2021-01-09,1.0011229764103136,1.006645600937141,0.9920560018186017,1.0033992841248909,116952874032.93893,23471461686.43714
2021-01-07,2021-01-08,1.0017770058708182,1.0077229703898527,0.9953532612401752,1.0011229764103136,106417448735.26202,22925269848.80094
2021-01-06,2021-01-07,1.0012223105596898,1.0082729489936872,0.9968816563210469,1.0017770058708182,91998172345.78815,22210703792.748867
2021-01-05,2021-01-06,0.9744295668729073,1.006301008722153,0.9628874347576385,1.0012223105596898,114074583118.85217,21794380942.20938
2021-01-04,2021-01-05,0.9996642920467034,1.0099857963820509,0.9744295668729073,0.9744295668729073,112835152937.29227,21514911050.843987
2021-01-03,2021-01-04,1.0031205093162412,1.011452958348585,0.9996642920467034,0.9996642920467034,80137040075.00993,21404262400.961624
2021-01-02,2021-01-03,1.0015781538351483,1.005190119477563,0.9814002822636593,1.0031205093162412,51684661110.094635,21224723672.179417
2021-01-01,2021-01-02,1.0007250882869214,1.0037166135589053,0.9992109508969569,1.0015781538351483,49508639589.169754,21111055937.826065
2020-12-31,2021-01-01,1.0046128311025324,1.0046128311025324,0.9981768355281202,1.0007250882869214,52570220618.277016,20964929964.78084
2020-12-30,2020-12-31,1.0012237308367522,1.0054806621670165,0.9940509213984255,1.0015644877238365,62698831103.226265,20917461343.785934
2020-12-29,2020-12-30,1.0008490358792628,1.00564775974025,0.9999971187471945,1.0012237308367522,58039815218.31721,20886888030.088314
2020-12-28,2020-12-29,1.0011988995308894,1.0035113346587194,0.9972824890213943,1.0008490358792628,69982413150.44112,20841230846.29508
2020-12-27,2020-12-28,1.004049128645707,1.0053387849556106,0.9950163623480157,1.0011988995308894,65207980955.4321,20776474968.205936
2020-12-26,2020-12-27,1.0012051014760448,1.004049128645707,0.9984855391341878,1.004049128645707,54541223974.42441,20723308311.52688
2020-12-25,2020-12-26,1.0023826231507693,1.0038369623426788,0.9977541420189994,1.0012051014760448,53799171371.32948,20682353772.86581
2020-12-24,2020-12-25,1.002986582499235,1.0056647406978076,0.9998538757899967,1.0023826231507693,65088512871.72039,20579938391.105183
2020-12-23,2020-12-24,0.999696612409811,1.0041098654401373,0.997253519534623,1.002986582499235,60081545852.23283,20464046351.72888
2020-12-22,2020-12-23,1.0024418297856366,1.0035868398516612,0.9980194396888497,0.999696612409811,54945725889.54482,20422629616.875565
2020-12-21,2020-12-22,0.9997607589157074,1.0126321256382091,0.9936110798289398,1.0024418297856366,56163376569.46552,20347097975.744537
2020-12-20,2020-12-21,0.9978729610498333,1.002809798542007,0.9978729610498333,0.9997607589157074,51645717423.96357,20303872435.945183
2020-12-19,2020-12-20,0.9988753254331928,1.0053445132599856,0.9978729610498333,0.9978729610498333,50227511296.07034,20123167912.290264
2020-12-18,2020-12-19,0.9975192706898924,1.0037295174263987,0.9967473270703093,0.9988753254331928,70072921419.93715,20025766253.66833
2020-12-17,2020-12-18,0.9991801991318024,1.0059819786488386,0.9964426199690596,0.9975192706898924,68672394444.13376,19905042420.5445
2020-12-16,2020-12-17,0.9995879987584296,1.0048691495632298,0.9985027253636273,0.9991801991318024,39266110456.12488,19795654312.06931
2020-12-15,2020-12-16,0.9995922329665813,1.0049426745745969,0.9985441397605995,0.9995879987584296,33956949657.052578,19779194104.88201
2020-12-14,2020-12-15,0.9968775337749555,1.0016262579865498,0.9968775337749555,0.9995922329665813,33996880830.53745,19844483516.983433
2020-12-13,2020-12-14,1.0016069251955246,1.003008220100606,0.9968775337749555,0.9968775337749555,34645924610.46392,19844061623.720707
2020-12-12,2020-12-13,0.9993502787623765,1.0038783947591114,0.9987936528754436,1.0016069251955246,35764668722.613686,19838484961.686497
2020-12-11,2020-12-12,0.9980616673790518,1.0025018984277183,0.9980616673790518,0.9993502787623765,39027619801.60209,19785919897.13126
2020-12-10,2020-12-11,1.0000491655234651,1.002284860781845,0.9980616673790518,0.9980616673790518,40977918826.51094,19771224301.574844
2020-12-09,2020-12-10,0.9981188113665589,1.003989805746244,0.9978905034668252,1.0000491655234651,46209658476.63774,19718774764.197105
2020-12-08,2020-12-09,0.9996595161363527,1.0032481829647633,0.991173125783594,0.9981188113665589,35560572849.68299,19738694303.416115
2020-12-07,2020-12-08,1.001336844942935,1.001336844942935,0.9971836250965402,0.9996595161363527,34430283496.6396,19687561186.581852
2020-12-06,2020-12-07,1.0016833187810186,1.0021159126558001,0.9978862292763488,1.001336844942935,35945448222.619415,19676668917.257156
2020-12-05,2020-12-06,0.9963895526829739,1.0034577727951643,0.9963895526829739,1.0016833187810186,44667244389.57561,19650767228.678482
2020-12-04,2020-12-05,1.0012616153597722,1.0039867977335015,0.9963895526829739,0.9963895526829739,40080221556.85946,19551510442.43793
2020-12-03,2020-12-04,1.001843411932927,1.0026150969730705,0.9977382806073081,1.0012616153597722,43218258139.39759,19459959539.314804
2020-12-02,2020-12-03,0.9951010701897417,1.005385791210701,0.9914554501790959,1.001843411932927,58068500554.75306,19410018506.700233
2020-12-01,2020-12-02,0.9947800390894973,1.0039444252270833,0.9938428576831747,0.9951010701897417,61056445468.242256,19161322157.21445
2020-11-30,2020-12-01,1.003314691498665,1.003314691498665,0.9906282369551103,0.9947800390894973,47667288365.65593,19128232770.970364
2020-11-29,2020-11-30,0.9991823944527375,1.003314691498665,0.9968849466517459,1.003314691498665,43268243669.162,19125756014.176315
2020-11-28,2020-11-29,1.0000278526191062,1.0031376993721435,0.9977733700252515,0.9991823944527375,44611377709.98825,19059411178.163788
2020-11-27,2020-11-28,1.0013061156395384,1.007633825679436,0.9968995779700737,1.0000278526191062,64612399406.5489,18988228707.70009
2020-11-26,2020-11-27,0.9973266212117656,1.009653001566506,0.9935248491346405,1.0013061156395384,70676782493.33005,18957017419.98538
2020-11-25,2020-11-26,0.9980627162746266,1.0023457945767602,0.9934828851529458,0.9973266212117656,65006454780.56154,18622201607.841442
2020-11-24,2020-11-25,0.9989070488835403,1.0015601964549232,0.9950688220061855,0.9980627162746266,71879289699.61752,18622787571.004456
2020-11-23,2020-11-24,0.9992549551187716,1.0015304731804695,0.994760223842809,0.9989070488835403,58254223373.776764,18483093896.231064
2020-11-22,2020-11-23,0.9978157408851812,1.0047879247939864,0.9964808670865272,0.9992549551187716,58477351429.37834,18435792650.636395
2020-11-21,2020-11-22,0.9995917535571396,1.002567540268348,0.9963296573112151,0.9978157408851812,47212139837.45632,18365132193.345108
2020-11-20,2020-11-21,1.0003935930778842,1.0024380270299302,0.9952411246186076,0.9995917535571396,40318264739.195595,18197850024.690094
2020-11-19,2020-11-20,1.0002492173552233,1.003171034562693,0.9969466778243181,1.0003935930778842,43467418340.70297,18116409784.198536
2020-11-18,2020-11-19,1.0004668931303258,1.0045905639814836,0.9965330124889822,1.0002492173552233,47009975261.25514,18029314106.426205
2020-11-17,2020-11-18,1.0011812142004306,1.0018202918791546,0.9959438116068944,1.0018202918791546,35372088276.764366,17946001742.0537
2020-11-16,2020-11-17,1.0030210208348542,1.0033632992433368,0.997852011228145,1.0011812142004306,28592617527.57989,17883561329.291233
2020-11-15,2020-11-16,0.9998150603665793,1.0030210208348542,0.9991130881964803,1.0030210208348542,26402521802.716396,17881032217.250385
2020-11-14,2020-11-15,0.9999905555003095,1.0022276341419016,0.9972208815355528,0.9998150603665793,30106749660.779728,17831277288.16162
2020-11-13,2020-11-14,1.0015655708811928,1.0015655708811928,0.9975403226293165,0.9999905555003095,32501682756.435966,17695672247.817917
2020-11-12,2020-11-13,0.999629055483352,1.0032015001815155,0.9961721214711021,1.0015655708811928,32215365358.45604,17555633527.67696
2020-11-11,2020-11-12,0.9990892747183966,1.000900145819424,0.9975378913424512,0.999629055483352,33144407527.938766,17451264307.450516
2020-11-10,2020-11-11,0.9996582426259603,1.0019054503633291,0.9971119338178484,0.9990892747183966,34206254709.313274,17345666607.59728
2020-11-09,2020-11-10,0.9992470788279025,1.003724519083594,0.997568345668301,0.9996582426259603,33165012115.075344,17259561226.362244
2020-11-08,2020-11-09,1.0000655718876008,1.0021899901045386,0.9991553446404378,0.9992470788279025,38494499538.07446,17211083022.43166
2020-11-07,2020-11-08,1.0003106255948244,1.002159581652788,0.9973746076908769,1.0000655718876008,40211196209.92102,17126981047.852821
2020-11-06,2020-11-07,0.9955100523831827,1.0031450127119899,0.9955100523831827,1.0003106255948244,44427697607.993835,16992813034.821083
2020-11-05,2020-11-06,1.000413799772509,1.00690836759364,0.9955100523831827,0.9955100523831827,34421016551.61209,16836109588.570961
2020-11-04,2020-11-05,0.9982004028851006,1.0059777747651,0.9970661002014671,1.000413799772509,28799779809.768215,16759372852.319061
2020-11-03,2020-11-04,0.999082622778767,1.0006861310366992,0.9956642324529341,0.9982004028851006,28901913904.044273,16693567132.210732
2020-11-02,2020-11-03,0.9999922204188016,1.0007333739304276,0.9964664150482129,0.999082622778767,28096233240.09208,16659744480.924412
2020-11-01,2020-11-02,0.9977885845185387,1.0013730642972594,0.997277534066513,0.9999922204188016,26297059579.588787,16640884130.482903
2020-10-31,2020-11-01,0.9996143709371395,1.0039254128210133,0.9977471909492525,0.9977885845185387,29595186197.100513,16556443198.128113
2020-10-30,2020-10-31,1.0000361976951104,1.0016624974106911,0.996815864473059,0.9996143709371395,32663276653.688747,16542812151.416073
2020-10-29,2020-10-30,0.9999725311674099,1.0022669319336228,0.9972966888024377,1.0000361976951104,32271962635.20145,16493255487.027426
2020-10-28,2020-10-29,0.9994278666707428,1.0022616556384818,0.9975960681098539,0.9999725311674099,33323880103.859985,16422539222.832794
2020-10-27,2020-10-28,0.9993589072059228,1.002644357112514,0.9978469249415465,0.9994278666707428,31568607219.472813,16370731894.600037
2020-10-26,2020-10-27,0.9993791381984883,1.0014626906366129,0.9983323172811163,0.9993589072059228,30948548524.913486,16329238130.100395
2020-10-25,2020-10-26,0.9994453174105985,1.0008666730208908,0.9986866672508566,0.9993791381984883,27043670037.59381,16277931584.71827
2020-10-24,2020-10-25,0.99952832538521,1.0010465520314789,0.9986372085634897,0.9994453174105985,27323308278.93571,16205055950.57607
2020-10-23,2020-10-24,0.9981175609549194,1.0008179970075197,0.9955991036468882,0.99952832538521,32615189292.835373,16136325419.102652
2020-10-22,2020-10-23,1.0004835224494262,1.0055073704959128,0.9963852748910385,0.9981175609549194,34054680774.38282,16067932572.673058
2020-10-21,2020-10-22,0.9997039772599464,1.007102131364675,0.9818374685364073,1.0004835224494262,30447823018.07373,15927717203.603983
2020-10-20,2020-10-21,0.9998363414115686,1.0040216808380402,0.9991091400221921,0.9997039772599464,24528475031.44347,15872209886.457634
2020-10-19,2020-10-20,1.0010666161869577,1.0028955982511751,0.9974447197299732,0.9998363414115686,23604235312.66052,15842499078.974483
2020-10-18,2020-10-19,1.0002188272451635,1.004398678411904,0.999728998050742,1.0010666161869577,23078759477.203674,15830600054.292751
2020-10-17,2020-10-18,1.000567926687156,1.0018680213059679,0.9992058029531451,1.0002188272451635,25347347110.28969,15824277049.473066
2020-10-16,2020-10-17,0.9984848659715385,1.0025038549731897,0.9974250834572245,1.000567926687156,30672224247.48529,15780961616.011
2020-10-15,2020-10-16,1.0002155305353344,1.0036656982283858,0.9984848659715385,0.9984848659715385,31333547893.37477,15759956940.087782
2020-10-14,2020-10-15,1.0000156197781906,1.002706079884595,0.9983237907123772,1.0002155305353344,30078341775.380882,15752063332.17413
2020-10-13,2020-10-14,1.0000910640024514,1.0009305773951878,0.9975937002389144,1.0000156197781906,33148626663.435287,15739929031.416195
2020-10-12,2020-10-13,0.9999388613809014,1.003275325349164,0.9991843966275255,1.0000910640024514,29169026204.744583,15726218655.004015
2020-10-11,2020-10-12,1.0002636376384006,1.001573311671545,0.9986030651014406,0.9999388613809014,27993752683.414585,15719102078.981106
2020-10-10,2020-10-11,1.0003139927309028,1.0030935013063524,0.9985341007211637,1.0002636376384006,32806202735.602253,15717102466.729597
2020-10-09,2020-10-10,1.0014692208474791,1.0044780358403882,0.998136923214104,1.0003139927309028,31602108695.160965,15621780598.850538
2020-10-08,2020-10-09,1.0000895459647807,1.0018913142098038,0.9979672866910471,1.0014692208474791,28719269012.671097,15619005916.195387
2020-10-07,2020-10-08,0.9999909594483131,1.001623730673713,0.9992021904271093,1.0000895459647807,30911555929.562237,15617449255.79426
2020-10-06,2020-10-07,1.0008604725634689,1.0008604725634689,0.9957371754575436,0.9999909594483131,28304369883.039425,15606600265.058376
2020-10-05,2020-10-06,1.0006755402298881,1.0014998477081156,0.9988354970020189,1.0008604725634689,26260454586.818302,15623316453.42684
2020-10-04,2020-10-05,1.0000608940464841,1.0020703164247653,0.9998410491521118,1.0006755402298881,24755857367.37007,15589998199.891716
2020-10-03,2020-10-04,1.0011500978539685,1.0011917554806986,0.9993515713328758,1.0000608940464841,28979796681.081326,15592642270.643002
2020-10-02,2020-10-03,0.9999172890023902,1.0017469527370788,0.9957094835676552,1.0011500978539685,33714320496.289238,15548457280.405388
2020-10-01,2020-10-02,1.0022314294736052,1.002809444368878,0.9942266645379838,0.9999172890023902,29778576858.61934,15509818739.388956
2020-09-30,2020-10-01,1.0011519717068906,1.0022314294736052,0.9986347750576847,1.0022314294736052,28969043934.489304,15504448487.218271
2020-09-29,2020-09-30,0.9989418201911902,1.00168074594522,0.9989418201911902,1.0011519717068906,30614791863.410748,15462854606.631788
2020-09-28,2020-09-29,0.9993902302424955,1.0037461108531034,0.9989418201911902,0.9989418201911902,30195150508.057606,15393345559.893135
2020-09-27,2020-09-28,0.9993468491719122,1.0005573993140564,0.9989865950766841,0.9993902302424955,29580451547.885902,15340084396.320322
2020-09-26,2020-09-27,0.9997617899591169,1.001115113204175,0.9987799323732808,0.9993468491719122,30438205315.47723,15275907044.292616
2020-09-25,2020-09-26,1.0006748069623472,1.00082827776854,0.9981195728221319,0.9997617899591169,33396070549.38338,15222701702.214241
2020-09-24,2020-09-25,0.9994883232412053,1.002217992643043,0.9986698608127595,1.0006748069623472,34367697854.57803,15242325869.030764
2020-09-23,2020-09-24,1.0005470098152367,1.0014335061391713,0.9950231809492086,0.9994883232412053,32005974295.559746,15216014058.716497
2020-09-22,2020-09-23,1.0000461650234063,1.0035522418232103,0.9980009869404717,1.0005470098152367,38840623585.02419,15227930169.676882
2020-09-21,2020-09-22,1.0024014418819005,1.0043540568718645,0.9987894026292522,1.0000461650234063,37574018068.440216,15215073637.752584
2020-09-20,2020-09-21,1.0008455154449056,1.0024014418819005,0.9988740689522887,1.0024014418819005,32696231132.100822,15204231374.023952
2020-09-19,2020-09-20,1.0005763265154215,1.0053104782045064,0.999146844452698,1.0008455154449056,36957531122.78037,15210610012.846317
2020-09-18,2020-09-19,1.00095238266428,1.0019217283986606,0.9988193297711249,1.0005763265154215,38692636727.34213,15125766369.40055
2020-09-17,2020-09-18,1.0001804559168597,1.0017311248424519,0.9993249865716147,1.00095238266428,39862773089.70977,15055457580.50033
2020-09-16,2020-09-17,1.000209881796057,1.003269257990892,0.9980965785365128,1.0001804559168597,39171762108.17547,14958166823.444403
2020-09-15,2020-09-16,1.0007126878666253,1.0031383430375278,0.99881852191708,1.000209881796057,39839866851.80271,14770073181.475653
2020-09-14,2020-09-15,1.0007652107745593,1.0025542941332,0.9992398578202829,1.0007126878666253,37897592325.24918,14727837982.63665
2020-09-13,2020-09-14,1.000341551095967,1.0013823755041937,0.9991859795458253,1.0007652107745593,35453084932.73681,14719856614.527227
2020-09-12,2020-09-13,1.0003494390637715,1.0016685191452097,0.9995098426074129,1.000341551095967,34178693056.724045,14687927288.798185
2020-09-11,2020-09-12,0.9999834242129534,1.002104070832305,0.9989166689264602,1.0003494390637715,37887038427.9066,14576379828.94653
2020-09-10,2020-09-11,0.9998683627287868,1.0021453472304385,0.9989269201079843,0.9999834242129534,39487635983.289795,14439523148.256742
2020-09-09,2020-09-10,1.0010970847334324,1.002038259181483,0.9986048424087001,0.9998683627287868,39042740201.258545,14350775221.115475
2020-09-08,2020-09-09,1.000277846387707,1.0027264807527714,0.9993101412063182,1.0010970847334324,41299857197.58751,14217758565.574842
2020-09-07,2020-09-08,1.0007638412980615,1.0031268474924244,0.9979678571539176,1.000277846387707,44211703978.97434,14157829770.680506
2020-09-06,2020-09-07,1.0020241647788606,1.0040829637431914,0.9996409313092496,1.0007638412980615,54908975460.66191,14149901767.312817
2020-09-05,2020-09-06,1.000524956828599,1.0068272706655956,0.9981737910140677,1.0020241647788606,44520386871.37055,14105473925.854424
2020-09-04,2020-09-05,0.9945842912070889,1.0042336325538275,0.9945842912070889,1.000524956828599,45554137151.89881,13838315833.539677
2020-09-03,2020-09-04,0.9996798509247026,1.0039968471704213,0.9945842912070889,0.9945842912070889,40757050452.40616,13671913453.091461
2020-09-02,2020-09-03,1.0004480966239537,1.0016526613033179,0.9975598327450126,0.9996798509247026,42701138487.22915,13499965224.953875
2020-09-01,2020-09-02,0.9993939023534,1.0024647227100105,0.998765435875666,1.0004480966239537,39154409821.1395,13429799174.013145
2020-08-31,2020-09-01,0.999699808804962,1.001224242932812,0.9988278829989421,0.9993939023534,34360502515.78458,13328167011.34924
2020-08-30,2020-08-31,0.9988624185935626,1.0014316521951363,0.998852260362238,0.999699808804962,34084957771.290344,13333786547.144213
2020-08-29,2020-08-30,1.0005825807046467,1.0007235122240126,0.9988624185935626,0.9988624185935626,30619096376.062668,13294143834.432615
2020-08-28,2020-08-29,1.0007343661432893,1.0012121301004522,0.9992144144199985,1.0005825807046467,33602122077.113125,13110809493.5132
2020-08-27,2020-08-28,1.0004245518164088,1.00264242355714,0.9960735182332461,1.0007343661432893,34148009269.957085,13007357713.110842
2020-08-26,2020-08-27,0.9985145687931077,1.0056996074595868,0.9985145687931077,1.0004245518164088,37377323296.17973,12871566355.384481
2020-08-25,2020-08-26,0.9994298421746606,1.001640674395328,0.9971726249733569,0.9985145687931077,32631826331.179153,12861715156.448267
2020-08-24,2020-08-25,1.0001637869294975,1.0007970568741666,0.9989274169922913,0.9994298421746606,30923948611.056484,12883346736.207813
2020-08-23,2020-08-24,0.9998248580996804,1.0015757489839616,0.9988900910890679,1.0001637869294975,30622794758.788,12828466410.92859
2020-08-22,2020-08-23,1.000171572379541,1.0024026041339396,0.9986973577356238,0.9998248580996804,36497767636.66701,12813436177.189068
2020-08-21,2020-08-22,1.0013397431718176,1.0013397431718176,0.9980447105488444,1.000171572379541,36719733057.44518,12710238100.243835
2020-08-20,2020-08-21,0.9993197292351323,1.0022555313781998,0.9979400004182927,1.0013397431718176,33560580157.07135,12658086627.892632
2020-08-19,2020-08-20,0.9999182091436154,1.0026518725342144,0.9978926198773077,0.9993197292351323,36791255139.28211,12615565746.592356
2020-08-18,2020-08-19,1.0000522706099515,1.0018807823196174,0.9985923738080397,0.9999182091436154,37851880903.89999,12504656278.920715
2020-08-17,2020-08-18,1.0005424679335526,1.0020117311336858,0.9977513989606873,1.0000522706099515,33822197404.07645,12291234715.322147
2020-08-16,2020-08-17,0.9991001946157052,1.0008426288300134,0.9985075495885442,1.0005424679335526,33115055671.03023,12237010187.544447
2020-08-15,2020-08-16,0.9997247199717592,1.0018985176642132,0.9991001946157052,0.9991001946157052,33427779518.997036,12239363711.425562
2020-08-14,2020-08-15,1.0009565636468256,1.0009565636468256,0.9985102979493669,0.9997247199717592,34625424490.23308,12054067183.07401
2020-08-13,2020-08-14,1.0007612140055704,1.003173840656434,0.9978031507103761,1.0009565636468256,34460419240.69486,11994915751.126278
2020-08-12,2020-08-13,0.999265536830945,1.002403199931552,0.9988095123212223,1.0007612140055704,36463996480.8424,11892001899.10508
2020-08-11,2020-08-12,1.000243294063204,1.0019475493061556,0.9973496859790153,0.999265536830945,32854946030.761406,11820751421.469498
2020-08-10,2020-08-11,1.000679620806201,1.0051368581832132,0.9983154507339623,1.000243294063204,30827293728.738937,11701442804.013962
2020-08-09,2020-08-10,1.001592330619041,1.0018676824315373,0.9986496602596513,1.000679620806201,26386535263.319202,11617366060.302032
